learn_method,level_learned_at,move_id,pokemon_id
machine,0,211,21
machine,0,213,21
machine,0,214,21
machine,0,216,21
machine,0,218,21
level-up,25,228,21
machine,0,237,21
tutor,0,239,21
machine,0,240,21
machine,0,241,21
egg,0,253,21
tutor,0,257,21
machine,0,263,21
machine,0,290,21
egg,0,297,21
egg,0,310,21
tutor,0,314,21
level-up,25,332,21
level-up,33,355,21
machine,0,363,21
machine,0,365,21
tutor,0,366,21
machine,0,369,21
level-up,29,372,21
machine,0,432,21
machine,0,445,21
tutor,0,466,21
machine,0,496,21
machine,0,497,21
machine,0,526,21
tutor,0,529,21
machine,0,590,21
machine,0,13,22
level-up,18,17,22
machine,0,18,22
machine,0,19,22
machine,0,29,22
level-up,15,31,22
machine,0,36,22
machine,0,38,22
level-up,1,43,22
level-up,1,45,22
machine,0,63,22
level-up,1,64,22
level-up,34,65,22
machine,0,92,22
level-up,43,97,22
level-up,1,98,22
machine,0,99,22
machine,0,102,22
machine,0,104,22
level-up,32,116,22
machine,0,117,22
level-up,25,119,22
machine,0,129,22
machine,0,143,22
machine,0,156,22
machine,0,161,22
machine,0,164,22
machine,0,168,22
machine,0,173,22
machine,0,174,22
machine,0,182,22
machine,0,189,22
machine,0,197,22
machine,0,203,22
machine,0,206,22
machine,0,207,22
machine,0,211,22
machine,0,213,22
machine,0,214,22
machine,0,216,22
machine,0,218,22
level-up,26,228,22
machine,0,237,22
tutor,0,239,22
machine,0,240,22
machine,0,241,22
tutor,0,253,22
tutor,0,257,22
machine,0,263,22
machine,0,290,22
tutor,0,314,22
machine,0,332,22
level-up,41,355,22
machine,0,363,22
level-up,1,365,22
tutor,0,366,22
machine,0,369,22
level-up,35,372,22
machine,0,416,22
machine,0,432,22
machine,0,445,22
tutor,0,466,22
machine,0,496,22
machine,0,497,22
machine,0,526,22
level-up,53,529,22
machine,0,590,22
tutor,0,673,22
tutor,0,675,22
tutor,0,20,23
egg,0,21,23
machine,0,29,23
machine,0,34,23
level-up,1,35,23
machine,0,36,23
machine,0,38,23
level-up,10,40,23
level-up,1,43,23
level-up,17,44,23
egg,0,50,23
level-up,38,51,23
machine,0,70,23
machine,0,72,23
machine,0,89,23
machine,0,90,23
machine,0,91,23
machine,0,92,23
machine,0,99,23
machine,0,102,23
level-up,31,103,23
machine,0,104,23
level-up,43,114,23
machine,0,117,23
machine,0,130,23
level-up,24,137,23
machine,0,141,23
machine,0,156,23
machine,0,157,23
machine,0,164,23
machine,0,168,23
machine,0,173,23
machine,0,174,23
egg,0,180,23
machine,0,182,23
egg,0,184,23
machine,0,188,23
machine,0,189,23
machine,0,202,23
machine,0,203,23
machine,0,207,23
machine,0,213,23
machine,0,214,23
machine,0,216,23
machine,0,218,23
egg,0,228,23
machine,0,231,23
machine,0,237,23
machine,0,240,23
machine,0,241,23
egg,0,242,23
egg,0,251,23
level-up,37,254,23
level-up,37,255,23
level-up,37,256,23
machine,0,259,23
machine,0,263,23
machine,0,282,23
machine,0,289,23
machine,0,290,23
egg,0,305,23
machine,0,317,23
machine,0,341,23
egg,0,342,23
machine,0,363,23
machine,0,371,23
level-up,33,380,23
egg,0,389,23
machine,0,390,23
machine,0,398,23
machine,0,399,23
tutor,0,401,23
tutor,0,402,23
egg,0,415,23
machine,0,424,23
level-up,28,426,23
level-up,41,441,23
machine,0,445,23
machine,0,474,23
machine,0,482,23
level-up,44,489,23
level-up,28,491,23
machine,0,496,23
machine,0,523,23
machine,0,555,23
level-up,38,562,23
machine,0,590,23
machine,0,611,23
machine,0,693,23
machine,0,706,23
machine,0,799,23
machine,0,806,23
machine,0,808,23
machine,0,851,23
machine,0,885,23
tutor,0,20,24
level-up,36,21,24
machine,0,29,24
machine,0,34,24
level-up,1,35,24
machine,0,36,24
machine,0,38,24
level-up,1,40,24
level-up,1,43,24
level-up,17,44,24
level-up,47,51,24
machine,0,63,24
machine,0,70,24
machine,0,72,24
machine,0,89,24
machine,0,90,24
machine,0,91,24
machine,0,92,24
machine,0,99,24
machine,0,102,24
level-up,36,103,24
machine,0,104,24
level-up,51,114,24
machine,0,117,24
machine,0,130,24
level-up,27,137,24
machine,0,141,24
machine,0,156,24
machine,0,157,24
machine,0,164,24
machine,0,168,24
machine,0,173,24
machine,0,174,24
tutor,0,180,24
machine,0,182,24
egg,0,184,24
machine,0,188,24
machine,0,189,24
machine,0,202,24
machine,0,203,24
machine,0,207,24
machine,0,213,24
machine,0,214,24
machine,0,216,24
machine,0,218,24
machine,0,220,24
machine,0,231,24
machine,0,237,24
machine,0,240,24
machine,0,241,24
level-up,22,242,24
level-up,46,254,24
level-up,46,255,24
level-up,46,256,24
machine,0,259,24
machine,0,263,24
machine,0,282,24
machine,0,289,24
machine,0,290,24
egg,0,305,24
machine,0,317,24
machine,0,341,24
egg,0,342,24
machine,0,363,24
machine,0,371,24
level-up,42,380,24
level-up,1,389,24
machine,0,390,24
machine,0,398,24
machine,0,399,24
tutor,0,401,24
tutor,0,402,24
egg,0,415,24
machine,0,416,24
level-up,1,422,24
level-up,1,423,24
level-up,1,424,24
level-up,34,426,24
level-up,56,441,24
machine,0,445,24
machine,0,474,24
machine,0,482,24
level-up,56,489,24
level-up,32,491,24
machine,0,496,24
machine,0,523,24
machine,0,525,24
machine,0,555,24
level-up,48,562,24
machine,0,590,24
machine,0,611,24
tutor,0,675,24
machine,0,693,24
machine,0,706,24
tutor,0,707,24
machine,0,784,24
machine,0,799,24
machine,0,806,24
machine,0,808,24
machine,0,851,24
machine,0,885,24
machine,0,5,25
machine,0,6,25
machine,0,9,25
level-up,20,21,25
level-up,9,24,25
machine,0,25,25
machine,0,29,25
machine,0,34,25
machine,0,36,25
machine,0,38,25
level-up,6,39,25
level-up,1,45,25
stadium-surfing-pikachu,0,57,25
machine,0,66,25
tutor,0,68,25
machine,0,69,25
machine,0,70,25
level-up,1,84,25
machine,0,85,25
level-up,9,86,25
level-up,43,87,25
machine,0,91,25
machine,0,92,25
level-up,33,97,25
level-up,16,98,25
machine,0,99,25
machine,0,102,25
machine,0,104,25
machine,0,111,25
level-up,50,113,25
machine,0,115,25
machine,0,117,25
level-up,26,129,25
machine,0,130,25
machine,0,148,25
machine,0,156,25
machine,0,164,25
machine,0,168,25
machine,0,173,25
machine,0,174,25
machine,0,179,25
machine,0,182,25
level-up,1,186,25
machine,0,189,25
machine,0,192,25
machine,0,197,25
machine,0,203,25
level-up,1,204,25
machine,0,205,25
machine,0,207,25
level-up,26,209,25
machine,0,213,25
machine,0,214,25
machine,0,216,25
machine,0,218,25
machine,0,223,25
machine,0,227,25
machine,0,231,25
machine,0,237,25
machine,0,240,25
machine,0,249,25
machine,0,253,25
machine,0,263,25
machine,0,264,25
machine,0,268,25
tutor,0,270,25
machine,0,280,25
tutor,0,282,25
machine,0,283,25
machine,0,290,25
machine,0,313,25
tutor,0,324,25
tutor,0,343,25
tutor,0,344,25
machine,0,347,25
machine,0,351,25
machine,0,363,25
level-up,29,364,25
machine,0,374,25
tutor,0,393,25
level-up,1,417,25
level-up,37,435,25
machine,0,445,25
machine,0,447,25
machine,0,451,25
level-up,18,486,25
machine,0,496,25
machine,0,497,25
machine,0,521,25
tutor,0,527,25
machine,0,528,25
machine,0,574,25
machine,0,577,25
machine,0,583,25
level-up,7,589,25
machine,0,590,25
machine,0,598,25
machine,0,604,25
level-up,23,609,25
tutor,0,673,25
tutor,0,804,25
machine,0,851,25
machine,0,885,25
machine,0,914,25
machine,0,918,25
machine,0,5,26
machine,0,6,26
machine,0,9,26
level-up,1,21,26
machine,0,25,26
machine,0,29,26
machine,0,34,26
machine,0,36,26
machine,0,38,26
level-up,1,39,26
level-up,1,45,26
machine,0,57,26
machine,0,63,26
machine,0,66,26
tutor,0,68,26
machine,0,69,26
machine,0,70,26
level-up,1,84,26
machine,0,85,26
level-up,1,86,26
machine,0,87,26
machine,0,91,26
machine,0,92,26
level-up,1,97,26
level-up,1,98,26
machine,0,99,26
machine,0,102,26
machine,0,104,26
machine,0,111,26
machine,0,113,26
machine,0,115,26
machine,0,117,26
machine,0,129,26
machine,0,130,26
machine,0,148,26
machine,0,156,26
machine,0,164,26
machine,0,168,26
machine,0,173,26
machine,0,174,26
machine,0,179,26
machine,0,182,26
level-up,1,186,26
machine,0,189,26
machine,0,192,26
machine,0,197,26
machine,0,203,26
level-up,1,204,26
machine,0,205,26
machine,0,207,26
level-up,1,209,26
machine,0,213,26
machine,0,214,26
machine,0,216,26
machine,0,218,26
machine,0,219,26
machine,0,223,26
level-up,1,227,26
machine,0,231,26
machine,0,237,26
machine,0,240,26
machine,0,249,26
level-up,1,252,26
machine,0,253,26
machine,0,263,26
machine,0,264,26
machine,0,268,26
tutor,0,270,26
machine,0,280,26
tutor,0,282,26
machine,0,283,26
machine,0,290,26
tutor,0,324,26
tutor,0,343,26
machine,0,347,26
machine,0,351,26
machine,0,363,26
level-up,1,364,26
machine,0,374,26
tutor,0,393,26
machine,0,411,26
machine,0,416,26
level-up,1,417,26
level-up,1,435,26
machine,0,445,26
machine,0,447,26
machine,0,451,26
level-up,1,486,26
machine,0,496,26
machine,0,497,26
machine,0,521,26
tutor,0,527,26
machine,0,528,26
machine,0,574,26
machine,0,577,26
machine,0,583,26
level-up,1,589,26
machine,0,590,26
machine,0,598,26
machine,0,604,26
level-up,1,609,26
tutor,0,673,26
machine,0,683,26
machine,0,693,26
tutor,0,804,26
machine,0,851,26
machine,0,885,26
machine,0,914,26
machine,0,918,26
level-up,1,10,27
machine,0,14,27
machine,0,15,27
level-up,10,28,27
machine,0,29,27
machine,0,34,27
machine,0,36,27
machine,0,38,27
level-up,24,40,27
machine,0,66,27
machine,0,67,27
egg,0,68,27
machine,0,69,27
machine,0,70,27
machine,0,89,27
machine,0,90,27
machine,0,91,27
machine,0,92,27
level-up,27,97,27
machine,0,99,27
machine,0,102,27
machine,0,104,27
level-up,6,111,27
machine,0,117,27
level-up,31,129,27
machine,0,130,27
machine,0,133,27
machine,0,141,27
level-up,38,154,27
machine,0,156,27
machine,0,157,27
tutor,0,162,27
level-up,17,163,27
machine,0,164,27
machine,0,168,27
machine,0,173,27
machine,0,174,27
egg,0,175,27
machine,0,182,27
machine,0,189,27
machine,0,191,27
machine,0,197,27
level-up,45,201,27
machine,0,203,27
machine,0,205,27
machine,0,206,27
machine,0,207,27
machine,0,210,27
machine,0,213,27
machine,0,214,27
machine,0,216,27
machine,0,218,27
egg,0,219,27
level-up,17,222,27
machine,0,223,27
egg,0,229,27
machine,0,231,27
egg,0,232,27
machine,0,237,27
machine,0,241,27
machine,0,249,27
machine,0,263,27
machine,0,264,27
machine,0,280,27
tutor,0,282,27
machine,0,283,27
machine,0,290,27
egg,0,306,27
machine,0,317,27
level-up,45,328,27
machine,0,332,27
egg,0,341,27
tutor,0,343,27
level-up,33,360,27
machine,0,363,27
machine,0,374,27
machine,0,398,27
egg,0,400,27
machine,0,404,27
tutor,0,414,27
machine,0,421,27
machine,0,431,27
machine,0,444,27
machine,0,445,27
machine,0,446,27
machine,0,468,27
machine,0,479,27
machine,0,496,27
egg,0,498,27
machine,0,523,27
machine,0,526,27
egg,0,563,27
machine,0,590,27
machine,0,667,27
machine,0,675,27
tutor,0,707,27
tutor,0,798,27
tutor,0,815,27
machine,0,851,27
level-up,1,10,28
machine,0,14,28
machine,0,15,28
level-up,1,28,28
machine,0,29,28
machine,0,34,28
machine,0,36,28
machine,0,38,28
level-up,27,40,28
machine,0,42,28
machine,0,63,28
machine,0,66,28
machine,0,67,28
tutor,0,68,28
machine,0,69,28
machine,0,70,28
machine,0,89,28
machine,0,90,28
machine,0,91,28
machine,0,92,28
machine,0,97,28
machine,0,99,28
machine,0,102,28
machine,0,104,28
level-up,1,111,28
machine,0,117,28
level-up,36,129,28
machine,0,130,28
machine,0,133,28
machine,0,141,28
level-up,47,154,28
machine,0,156,28
machine,0,157,28
tutor,0,162,28
level-up,17,163,28
machine,0,164,28
machine,0,168,28
machine,0,173,28
machine,0,174,28
egg,0,175,28
machine,0,182,28
machine,0,189,28
machine,0,191,28
machine,0,197,28
level-up,52,201,28
machine,0,203,28
machine,0,205,28
machine,0,206,28
machine,0,207,28
machine,0,210,28
machine,0,213,28
machine,0,214,28
machine,0,216,28
machine,0,218,28
machine,0,219,28
level-up,17,222,28
machine,0,223,28
level-up,13,229,28
machine,0,231,28
egg,0,232,28
machine,0,237,28
machine,0,241,28
machine,0,249,28
machine,0,263,28
machine,0,264,28
machine,0,280,28
tutor,0,282,28
machine,0,283,28
machine,0,290,28
level-up,22,306,28
machine,0,317,28
level-up,52,328,28
machine,0,332,28
machine,0,341,28
tutor,0,343,28
level-up,45,360,28
machine,0,363,28
machine,0,374,28
machine,0,398,28
egg,0,400,28
machine,0,404,28
machine,0,411,28
tutor,0,414,28
machine,0,416,28
machine,0,421,28
machine,0,431,28
machine,0,441,28
machine,0,444,28
machine,0,445,28
machine,0,446,28
machine,0,468,28
machine,0,479,28
machine,0,496,28
machine,0,523,28
machine,0,526,28
machine,0,529,28
machine,0,590,28
machine,0,667,28
machine,0,675,28
tutor,0,707,28
tutor,0,798,28
tutor,0,815,28
machine,0,851,28
level-up,8,10,29
machine,0,15,29
level-up,43,24,29
machine,0,29,29
level-up,1,33,29
machine,0,34,29
machine,0,36,29
machine,0,38,29
level-up,21,39,29
level-up,14,40,29
level-up,29,44,29
level-up,1,45,29
egg,0,48,29
egg,0,50,29
machine,0,58,29
machine,0,59,29
egg,0,68,29
machine,0,70,29
machine,0,85,29
machine,0,87,29
machine,0,91,29
machine,0,92,29
machine,0,99,29
machine,0,102,29
machine,0,104,29
machine,0,111,29
machine,0,115,29
egg,0,116,29
machine,0,117,29
machine,0,130,29
level-up,36,154,29
machine,0,156,29
tutor,0,162,29
machine,0,164,29
machine,0,168,29
machine,0,173,29
machine,0,174,29
machine,0,182,29
machine,0,188,29
machine,0,189,29
machine,0,197,29
machine,0,203,29
egg,0,204,29
machine,0,207,29
machine,0,213,29
machine,0,214,29
machine,0,216,29
machine,0,218,29
egg,0,228,29
machine,0,231,29
machine,0,237,29
machine,0,240,29
machine,0,241,29
level-up,47,242,29
machine,0,249,29
egg,0,251,29
level-up,38,260,29
machine,0,263,29
level-up,23,270,29
machine,0,290,29
level-up,45,305,29
machine,0,332,29
egg,0,342,29
machine,0,351,29
machine,0,352,29
machine,0,363,29
level-up,31,390,29
machine,0,398,29
level-up,55,414,29
machine,0,421,29
level-up,43,445,29
machine,0,468,29
machine,0,474,29
machine,0,496,29
machine,0,497,29
egg,0,498,29
machine,0,590,29
egg,0,599,29
level-up,1,10,30
machine,0,15,30
level-up,50,24,30
machine,0,29,30
machine,0,32,30
level-up,1,33,30
machine,0,34,30
machine,0,36,30
machine,0,38,30
level-up,23,39,30
level-up,14,40,30
level-up,32,44,30
level-up,1,45,30
machine,0,55,30
machine,0,58,30
machine,0,59,30
machine,0,61,30
tutor,0,68,30
machine,0,70,30
machine,0,85,30
machine,0,87,30
machine,0,91,30
machine,0,92,30
machine,0,99,30
machine,0,102,30
machine,0,104,30
machine,0,111,30
machine,0,115,30
machine,0,116,30
machine,0,117,30
machine,0,130,30
level-up,41,154,30
machine,0,156,30
tutor,0,162,30
machine,0,164,30
machine,0,168,30
machine,0,173,30
machine,0,174,30
machine,0,182,30
machine,0,188,30
machine,0,189,30
machine,0,197,30
machine,0,203,30
machine,0,204,30
machine,0,207,30
machine,0,213,30
machine,0,214,30
machine,0,216,30
machine,0,218,30
machine,0,231,30
machine,0,237,30
machine,0,240,30
machine,0,241,30
level-up,53,242,30
machine,0,249,30
machine,0,251,30
level-up,43,260,30
machine,0,263,30
level-up,26,270,30
machine,0,290,30
level-up,58,305,30
machine,0,332,30
machine,0,351,30
machine,0,352,30
machine,0,363,30
level-up,35,390,30
machine,0,398,30
level-up,71,414,30
machine,0,421,30
level-up,50,445,30
machine,0,468,30
machine,0,474,30
machine,0,496,30
machine,0,497,30
machine,0,590,30
machine,0,599,30
tutor,0,707,30
machine,0,5,31
machine,0,6,31
machine,0,7,31
machine,0,8,31
machine,0,9,31
level-up,1,10,31
machine,0,15,31
level-up,12,24,31
machine,0,25,31
machine,0,29,31
machine,0,32,31
level-up,1,33,31
level-up,1,34,31
machine,0,36,31
machine,0,38,31
level-up,1,39,31
level-up,14,40,31
level-up,1,44,31
level-up,1,45,31
machine,0,46,31
level-up,1,48,31
tutor,0,53,31
machine,0,55,31
machine,0,57,31
machine,0,58,31
machine,0,59,31
machine,0,61,31
machine,0,63,31
machine,0,66,31
machine,0,68,31
machine,0,69,31
machine,0,70,31
machine,0,85,31
machine,0,87,31
machine,0,89,31
machine,0,90,31
machine,0,91,31
machine,0,92,31
machine,0,99,31
machine,0,102,31
machine,0,104,31
machine,0,111,31
machine,0,115,31
machine,0,116,31
machine,0,117,31
machine,0,126,31
machine,0,130,31
level-up,1,154,31
machine,0,156,31
machine,0,157,31
tutor,0,162,31
machine,0,164,31
machine,0,168,31
machine,0,173,31
machine,0,174,31
machine,0,182,31
machine,0,188,31
machine,0,189,31
machine,0,196,31
machine,0,197,31
tutor,0,200,31
machine,0,201,31
machine,0,203,31
machine,0,204,31
machine,0,207,31
machine,0,210,31
machine,0,213,31
machine,0,214,31
machine,0,216,31
machine,0,218,31
machine,0,223,31
machine,0,231,31
machine,0,237,31
machine,0,240,31
machine,0,241,31
level-up,1,242,31
machine,0,247,31
machine,0,249,31
machine,0,250,31
machine,0,251,31
tutor,0,253,31
machine,0,259,31
level-up,1,260,31
machine,0,263,31
machine,0,264,31
machine,0,269,31
tutor,0,270,31
level-up,43,276,31
machine,0,280,31
machine,0,290,31
machine,0,317,31
machine,0,328,31
machine,0,332,31
machine,0,341,31
machine,0,350,31
machine,0,351,31
machine,0,352,31
machine,0,363,31
machine,0,374,31
level-up,1,390,31
machine,0,398,31
tutor,0,401,31
machine,0,406,31
machine,0,411,31
level-up,43,414,31
machine,0,416,31
machine,0,419,31
machine,0,421,31
machine,0,431,31
machine,0,444,31
machine,0,445,31
machine,0,446,31
machine,0,468,31
machine,0,474,31
machine,0,479,31
machine,0,482,31
machine,0,496,31
machine,0,497,31
level-up,23,498,31
machine,0,506,31
machine,0,510,31
machine,0,511,31
machine,0,523,31
machine,0,525,31
tutor,0,529,31
machine,0,590,31
machine,0,599,31
machine,0,612,31
machine,0,667,31
tutor,0,675,31
tutor,0,707,31
machine,0,776,31
tutor,0,815,31
machine,0,15,32
level-up,43,24,32
machine,0,29,32
level-up,8,30,32
level-up,29,31,32
level-up,36,32,32
level-up,1,33,32
machine,0,34,32
machine,0,36,32
egg,0,37,32
machine,0,38,32
level-up,14,40,32
level-up,1,43,32
egg,0,48,32
egg,0,50,32
machine,0,58,32
machine,0,59,32
level-up,1,64,32
egg,0,68,32
machine,0,70,32
machine,0,85,32
machine,0,87,32
machine,0,91,32
machine,0,92,32
egg,0,93,32
machine,0,99,32
machine,0,102,32
machine,0,104,32
machine,0,111,32
machine,0,115,32
level-up,21,116,32
machine,0,117,32
machine,0,130,32
egg,0,133,32
machine,0,156,32
tutor,0,162,32
machine,0,164,32
machine,0,168,32
machine,0,173,32
machine,0,174,32
machine,0,182,32
machine,0,188,32
machine,0,189,32
machine,0,197,32
machine,0,203,32
machine,0,207,32
machine,0,213,32
machine,0,214,32
machine,0,216,32
machine,0,218,32
machine,0,231,32
machine,0,237,32
machine,0,240,32
machine,0,241,32
machine,0,249,32
egg,0,251,32
level-up,38,260,32
machine,0,263,32
level-up,23,270,32
machine,0,290,32
egg,0,342,32
machine,0,351,32
machine,0,352,32
machine,0,363,32
egg,0,389,32
level-up,31,390,32
level-up,37,398,32
level-up,55,414,32
machine,0,421,32
level-up,43,445,32
egg,0,457,32
machine,0,468,32
machine,0,474,32
machine,0,496,32
machine,0,497,32
egg,0,498,32
tutor,0,529,32
machine,0,590,32
egg,0,599,32
machine,0,684,32
machine,0,15,33
level-up,50,24,33
machine,0,29,33
level-up,1,30,33
level-up,32,31,33
level-up,41,32,33
level-up,1,33,33
machine,0,34,33
machine,0,36,33
machine,0,38,33
level-up,14,40,33
level-up,1,43,33
machine,0,55,33
machine,0,58,33
machine,0,59,33
machine,0,61,33
level-up,1,64,33
tutor,0,68,33
machine,0,70,33
machine,0,85,33
machine,0,87,33
machine,0,91,33
machine,0,92,33
machine,0,99,33
machine,0,102,33
machine,0,104,33
machine,0,111,33
machine,0,115,33
level-up,23,116,33
machine,0,117,33
machine,0,130,33
machine,0,133,33
machine,0,156,33
tutor,0,162,33
machine,0,164,33
machine,0,168,33
machine,0,173,33
machine,0,174,33
machine,0,182,33
machine,0,188,33
machine,0,189,33
machine,0,197,33
machine,0,203,33
machine,0,207,33
machine,0,213,33
machine,0,214,33
machine,0,216,33
machine,0,218,33
machine,0,231,33
machine,0,237,33
machine,0,240,33
machine,0,241,33
machine,0,249,33
machine,0,251,33
level-up,43,260,33
machine,0,263,33
level-up,26,270,33
machine,0,290,33
machine,0,351,33
machine,0,352,33
machine,0,363,33
tutor,0,389,33
level-up,35,390,33
level-up,43,398,33
level-up,71,414,33
machine,0,421,33
level-up,50,445,33
machine,0,468,33
machine,0,474,33
machine,0,496,33
machine,0,497,33
tutor,0,529,33
machine,0,590,33
machine,0,599,33
machine,0,684,33
tutor,0,707,33
machine,0,5,34
machine,0,6,34
machine,0,7,34
machine,0,8,34
machine,0,9,34
machine,0,15,34
level-up,12,24,34
machine,0,25,34
machine,0,29,34
level-up,1,30,34
level-up,1,31,34
machine,0,32,34
level-up,1,33,34
machine,0,34,34
machine,0,36,34
level-up,1,37,34
machine,0,38,34
level-up,1,40,34
level-up,1,43,34
machine,0,46,34
level-up,1,48,34
tutor,0,53,34
machine,0,55,34
machine,0,57,34
machine,0,58,34
machine,0,59,34
machine,0,61,34
machine,0,63,34
level-up,1,64,34
machine,0,66,34
machine,0,68,34
machine,0,69,34
machine,0,70,34
machine,0,85,34
machine,0,87,34
machine,0,89,34
machine,0,90,34
machine,0,91,34
machine,0,92,34
machine,0,99,34
machine,0,102,34
machine,0,104,34
machine,0,111,34
machine,0,115,34
level-up,1,116,34
machine,0,117,34
machine,0,126,34
machine,0,130,34
machine,0,133,34
machine,0,156,34
machine,0,157,34
tutor,0,162,34
machine,0,164,34
machine,0,168,34
machine,0,173,34
machine,0,174,34
machine,0,182,34
machine,0,188,34
machine,0,189,34
machine,0,196,34
machine,0,197,34
tutor,0,200,34
machine,0,201,34
machine,0,203,34
machine,0,207,34
machine,0,210,34
machine,0,213,34
machine,0,214,34
machine,0,216,34
machine,0,218,34
machine,0,223,34
level-up,43,224,34
machine,0,231,34
machine,0,237,34
machine,0,240,34
machine,0,241,34
machine,0,247,34
machine,0,249,34
machine,0,250,34
machine,0,251,34
tutor,0,253,34
machine,0,259,34
level-up,1,260,34
machine,0,263,34
machine,0,264,34
machine,0,269,34
tutor,0,270,34
tutor,0,276,34
